,Country,Year,Score,Economy,Family,Health,Freedom,Trust,Generosity,Dystopia,Ind 1,Ind 2,Ind 3,Ind 4,Ind 5,Ind 6,Ind 7,Ind 8,Ind 9,Ind 10,Ind 11,Ind 12,Ind 13,Ind 14,Ind 15,Ind 16,Ind 17,Ind 18,Ind 19,Ind 20,Ind 21,Ind 22,Ind 23,Ind 24,Ind 25,Ind 26,Ind 27,Ind 28,Ind 29,Ind 30,Ind 31,Ind 32,Ind 33
100,Denmark,2016,7.526,1.44178,1.16374,0.79504,0.57941,0.44453,0.36171,2.73939,100.0,99.0209,0.463064422866751,-0.317890720290649,7.8318956765332,27.59938391,56.3115025198636,10.8,5.269416117791849,23.285814446097625,70.4100843896751,62.050296766824765,9.2,17.713898888888888,21.940915555555556,39.2313120957694,5.981131563333334,306899653409.601,1.96407712946747,27.1714581391139,97.7380894117647,5.38470228370815,3.1,4.3,5728010.0,19.484537777777778,16.874124444444448,27.606887851006,42920.0,33.7391007191807,100.974122466919,6.18069982528687,117.44414678328465
101,Denmark,2017,7.52199983596802,1.48238301277161,1.55112159252167,0.792565524578094,0.626006722450256,0.40077006816864,0.355280488729477,2.31370735168457,99.280182,93.884335,5.495660991536975,4.461911617820021,5.1755739617133205,25.03132446,56.6476242088004,15.656500000000001,5.153892131386617,22.893587279435554,70.77098380629592,62.88364750068767,7.640499999999999,18.82215111111111,19.975014444444444,27.47840866613425,6.644142526666667,324871968807.469,2.24013892207479,28.0635123386144,97.67607470588234,1.83182502216084,3.1,4.3,5769603.0,20.788988888888888,17.582552222222223,22.043498528951503,42920.0,23.4945483752363,103.361995622571,5.74270009994507,116.68176556387644
102,Dominican Republic,2015,4.885,0.89537,1.17202,0.66825,0.57672,0.14234,0.21684,1.21305,98.560364,88.74777,10.5282575602072,9.24171395593069,2.51925224689344,22.46326501,57.7573699138525,20.513,5.038368144981386,22.501360112773483,71.13188322291674,63.71699823455058,6.081,19.93040333333333,18.00911333333333,15.7255052364991,7.30715349,68802092020.9448,7.03337106918114,17.6722337562312,97.61406,4.1162776356294,21.2,31.6,10528394.0,22.09344,18.29098,16.480109206897,48670.0,13.2499960312919,53.9379181016125,5.772366682688396,115.91938434446824
103,Dominican Republic,2016,5.155,1.02787,0.99496,0.57669,0.52259,0.12372,0.21286,1.69626,100.0,87.76939,6.45669210328525,5.25307505801138,2.51925224689344,22.61389928,57.3458489447249,20.17,4.922844158576154,22.109132946111412,71.49278263953755,64.55034896841349,6.102,21.038655555555554,16.043212222222223,16.8944544244885,5.003538846666666,72342967648.3354,6.61220822292972,17.9470293007111,98.83941,4.23848120904226,20.7,30.8,10648791.0,22.40455,18.52102,15.592301451986234,48670.0,13.5068443726483,53.8373648241106,5.8020332654317235,115.15700312506004
104,Dominican Republic,2017,5.23000001907349,1.07937383651733,1.40241670608521,0.574873745441437,0.55258983373642,0.113945253193378,0.186967849731445,1.31946516036987,99.4129415,92.86707,3.4304979479209696,2.0784853691148197,3.22462612344672,23.770161265,56.9344731769828,20.323500000000003,4.807320172170923,21.71690577944934,71.85368205615836,65.3836997022764,5.6145,22.146907777777777,14.077311111111111,16.8596992841301,2.6999242033333335,75931656814.657,4.55181513818401,18.5730211867301,98.982805,3.29761031143762,20.1,29.9,10766998.0,22.71566,21.610785,14.704493697075467,48670.0,13.7142105641633,52.9207014519019,5.83169984817505,114.39462190565183
105,Ecuador,2015,5.975,0.86402,0.99903,0.79075,0.48574,0.1809,0.11541,2.53942,98.825883,97.96475,0.404303792556689,-1.09610431978174,3.93,24.92642325,55.5778055356451,20.477,4.691796185765692,21.32467861278727,72.21458147277919,66.21705043613929,5.127,23.25516,12.11141,18.402467309941702,0.39630956,99290381000.0,0.0988726083462836,24.1426639303559,99.1262,-0.807951651039019,7.9,15.1,16144368.0,23.02677,24.70055,13.8166859421647,256370.0,14.52304174299995,45.243877148583,3.61570000648499,113.63224068624362
106,Ecuador,2016,5.976,0.97306,0.85974,0.68613,0.4027,0.18037,0.10074,2.77366,99.9368133544922,98.1926299999999,-3.58034832473886,-4.9967727276303,3.93,27.13474911,55.2968223188994,20.175,4.57627219936046,20.9324514461252,72.5754808894,67.0504011700022,5.121,29.051606666666668,18.666576666666668,19.945235335753303,0.9646573033333334,99937696000.0,-1.22638398463877,25.4672771323445,99.0571099999999,-0.880360444797816,7.7,14.8,16385068.0,22.34845,25.10571,17.344713959471466,256370.0,15.331872921836599,38.5213403358829,4.59700012207031,112.86985946683541
107,Ecuador,2017,6.00799989700317,1.00082039833069,1.28616881370544,0.685636222362518,0.4551981985569,0.140134647488594,0.150112465023994,2.29035258293152,97.66840667724611,97.90291,-0.20507329930125007,-1.1689768823097397,3.69984187407322,18.9613185,55.1381156282947,19.4325,4.518797528444551,20.90560176754344,72.2893951538103,66.70492618878559,5.906000000000001,34.84805333333333,25.221743333333336,21.4880033615649,1.5330050466666667,104295862000.0,2.36838652633651,25.5241737203342,98.50321999999994,3.56933316972858,7.5,14.5,16624858.0,21.94529,25.09592,20.872741976778233,256370.0,16.14070410067325,42.4217213910174,3.83619999885559,112.1074782474272
108,El Salvador,2015,6.13,0.76454,1.02507,0.67737,0.4035,0.11776,0.10692,3.035,95.4,87.0022,3.17020172613636,2.65881896301082,3.46968374814644,10.78788789,56.8354922254046,18.69,4.461322857528643,20.878752088961686,72.00330941822061,66.359451207569,6.691,40.6445,31.77691,23.0307713873765,2.10135279,23166030400.0,2.37762910510367,-2.49131849537761,97.94933,3.31118222985187,7.6,15.5,6312478.0,30.84663,29.69441,24.400769994085,21040.0,16.9495352795099,76.1186085640292,3.99990010261536,111.345097028019
109,El Salvador,2016,6.068,0.8737,0.80975,0.596,0.37269,0.10613,0.08877,3.22134,98.618896484375,85.5346,1.29848137263463,0.783680529764098,3.46968374814644,12.22090981,55.9675760052606,18.538,4.403848186612734,20.851902410379928,71.71722368263092,66.01397622635238,6.725,47.18061,35.26749,23.4788824866029,1.4701262133333333,23912227500.0,2.58057746976483,-1.12341060656102,98.00859,1.30633539554906,7.3,15.0,6344722.0,29.31611,28.26087,25.426124484684266,21040.0,17.5574123971094,71.9600045625193,4.41830015182495,108.445562001651
110,El Salvador,2017,6.00299978256226,0.909784495830536,1.18212509155273,0.596018552780151,0.432452529668808,0.0899809598922729,0.0782579854130745,2.7145938873291,99.3094482421875,81.2994499999999,1.5594606785884602,1.2686982561654139,4.289658410602995,19.84111755,55.4010794995473,14.568999999999999,4.3463735156968255,20.825052731798174,71.43113794704122,65.66850124513577,9.1625,35.521245,30.583705000000002,25.018010326671,0.8388996366666668,24805439600.0,2.32259725458042,-0.382780557535437,97.95593,3.44717653165847,7.1,14.5,6377853.0,27.82175,28.27102,26.451478975283536,21040.0,17.8781077136404,72.5479180784202,4.38500022888184,108.82703465945632
111,Estonia,2015,5.429,1.15174,1.22791,0.77361,0.44888,0.15184,0.0868,1.58782,100.0,93.56631,1.82043998454229,1.75371598256673,5.10963307305955,27.46132529,53.7333370732152,10.6,4.288898844780917,20.798203053216415,71.14505221145154,65.32302626391916,11.6,23.86188,25.89992,36.5938182985703,0.20767306,22566956982.229,1.67428662282916,27.8171861103312,97.90326999999999,1.98227581311427,1.4,3.1,1315407.0,18.302205,19.76903,27.4768334658828,45340.0,21.9701991856671,153.210232763911,6.18660020828247,109.20850731726163
112,Estonia,2016,5.517,1.27964,1.05163,0.68098,0.41511,0.18519,0.08423,1.81985,100.0,93.68565,2.97349386744645,2.94352035484091,5.10963307305955,26.65831779,54.6705379655697,10.7,4.231424173865008,20.77135337463466,70.85896647586185,64.97755128270256,11.7,25.058813333333333,23.312906666666667,37.2347741593805,5.238885203333334,23337907618.5174,2.06326278488234,26.5183678431392,97.85061,-0.198606774454575,1.3,2.9,1315790.0,8.78266,11.26704,49.039042691037864,45340.0,22.4303504280013,154.102849661032,6.76170015335083,109.58997997506695
113,Estonia,2017,5.61100006103516,1.32087934017181,1.47667109966278,0.695168316364288,0.479131430387497,0.183248922228813,0.0988908112049103,1.35750865936279,66.70929527282715,89.85234,6.12672699481412,4.7405798994844055,3.994816536529775,28.160373855000003,55.8110529813012,21.499499999999998,4.1739495029491,20.744503696052902,70.57288074027215,64.63207630148595,9.3485,26.255746666666667,20.725893333333335,37.90388581478518,10.270097346666667,25921079612.3337,4.85413682907068,28.420820210877,97.79795,3.94470004740302,1.2,2.7,1315480.0,9.525745,11.609498333333333,70.60125191619292,45340.0,22.080079277535862,151.580848491876,5.76039981842041,109.97145263287227
114,Ethiopia,2015,4.512,0.19073,0.60406,0.44055,0.4345,0.15048,0.24325,2.44876,33.4185905456543,86.01903,9.27996012218179,6.5376394441279,2.88,29.66242992,82.1200039373342,32.299,4.116474832033191,20.717654017471148,70.28679500468246,64.28660132026934,6.997,27.45268,18.13888,38.57299747018986,15.30130949,64464547915.2698,10.3924630202334,19.7417760345793,97.74529,18.2226440640244,30.8,64.2,99873033.0,10.26883,11.951956666666666,92.163461141348,1104300.0,21.72980812707042,39.6561241449515,6.6642749309539795,110.35292529067759
115,Ethiopia,2016,4.508,0.29283,0.37932,0.34578,0.36703,0.1717,0.29522,2.65614,42.9,90.41016333333333,8.32568623100238,5.64919121954502,2.88,28.30208604,80.5242358915546,31.779,4.059000161117282,20.69080433888939,70.00070926909277,63.94112633905274,6.825,25.049813333333333,24.581993333333333,39.24210912559454,10.20122671,73000980433.9486,7.56176669205257,22.3759908180035,97.69263,18.3902012789666,29.8,61.2,102403196.0,11.011915,12.294415,75.8540616241821,1104300.0,21.37953697660498,35.5063366286527,7.56815004348755,110.73439794848291
116,Ethiopia,2017,4.46000003814697,0.339233845472336,0.86466920375824,0.353409707546234,0.408842742443085,0.165455713868141,0.312650740146637,2.01574373245239,71.45,94.80129666666667,5.137702626070395,3.6318283666066,4.767738407629571,24.167658605,78.8264882910686,20.9395,4.001525490201374,20.663954660307635,69.71462353350307,63.595651357836125,8.2125,22.64694666666667,31.025106666666666,39.91122078099922,5.101143929999999,80561496133.9172,10.245810850259,24.1420060044635,97.63996999999999,17.4108004855573,28.9,58.5,104957438.0,11.755,12.636873333333334,59.5446621070162,1104300.0,21.02926582613954,31.450646941089,8.47202515602112,111.11587060628823
117,Finland,2015,7.406,1.29025,1.31826,0.88911,0.64169,0.41372,0.23351,2.61955,100.0,99.19243,1.94971902113841,1.61446551366818,6.65547681525914,20.03323117,57.8657266131337,10.1,3.9440508192854646,20.637104981725876,69.42853779791338,63.25017637661952,9.6,20.24408,37.46822,40.5803324364039,0.00106115,232464833065.554,0.135082255444829,20.2987538405756,97.58731,-1.3137858989341,1.7,2.4,5479531.0,12.498085,12.979331666666667,43.2352625898503,338446.015625,20.6789946756741,73.459953054331,9.37590026855469,111.49734326409356
118,Finland,2016,7.413,1.40598,1.13464,0.81091,0.57104,0.41004,0.25492,2.82596,100.0,99.12349,2.51746357479779,2.22322949243659,6.65547681525914,20.41179139,59.1234993772953,9.6,3.886576148369556,20.610255303144122,69.14245206232368,62.90470139540291,9.8,20.401133333333334,39.44649666666667,39.9192670074569,0.0007074333333333333,238677672281.611,2.13538181526189,20.855714106955,97.53465,1.85517439356968,1.8,2.3,5495303.0,13.24117,13.32179,33.32326249878943,338450.0,21.0007739615244,72.8075338434373,8.81840038299561,111.87881592189888
119,Finland,2017,7.4689998626709,1.44357192516327,1.5402467250824,0.80915766954422,0.617950856685638,0.38261154294014,0.24548277258873,2.4301815032959,100.0,99.053775,2.4393878077020403,2.07917048236741,5.800584293525775,20.436033355,60.3464468238253,10.8,3.829101477453647,20.583405624562364,68.85636632673399,62.559226414186305,9.350000000000001,20.558186666666668,41.424773333333334,44.16195133753,0.00035371666666666665,251884887972.766,2.63425474595638,22.3615572516352,97.48199,4.54817685397218,1.8,2.3,5511303.0,12.49190625,12.78364375,23.411262407728568,338450.0,22.091239006205797,76.7163858591101,8.64019966125488,112.2602885797042
120,France,2015,6.575,1.27778,1.26038,0.94579,0.55011,0.20646,0.12332,2.21126,100.0,98.98406,2.36131204060629,1.93511147229823,4.94569177179241,20.46027532,59.2447436227006,12.0,3.7716268065377383,20.55655594598061,68.57028059114431,62.2137514329697,8.9,20.71524,43.40305,48.4046356676031,0.0,2438207896251.84,1.06746164702885,22.1458748780949,97.42933,1.10648129656848,2.4,4.2,66593366.0,11.7426425,12.245497499999999,13.4992623166677,549086.9921875,23.1817040508872,61.7516939345861,10.3593997955322,112.64176123750951
121,France,2016,6.478,1.39488,1.00508,0.83795,0.46562,0.17808,0.1216,2.4744,100.0,99.10915,1.82134528416094,1.41563926935109,4.94569177179241,20.3070657,60.0524272863093,11.7,3.7141521356218297,20.52970626739885,68.28419485555462,61.86827645175309,8.8,19.850552222222223,43.23101222222222,48.2540357754397,0.27367142666666666,2465134297438.91,1.1876503808742,21.8678092838092,97.37667,1.50418366805378,2.4,4.2,66859768.0,10.99337875,11.70735125,36.335456106464235,549086.9921875,23.1451317617412,61.1288953265056,10.0567998886108,113.02323389531483
122,France,2017,6.44199991226196,1.43092346191406,1.38777685165405,0.844465851783752,0.470222115516663,0.172502428293228,0.129762306809425,2.00595474243164,95.15373611450195,99.21113,4.983431137574504,3.2548560722310054,4.002845885896205,20.200174869999998,60.7763026478441,20.8945,3.656677464705921,20.502856588817096,67.99810911996492,61.52280147053648,8.309000000000001,18.985864444444445,43.058974444444445,43.7412272079715,0.5473428533333333,2582501307216.42,1.81940018089266,22.3569787559917,97.32401,1.48553878208885,2.4,4.2,67118648.0,10.244115,11.169205,59.171649896260774,549086.9921875,23.27092695108136,62.8660320591001,9.3971996307373,113.40470655312015
123,Gabon,2015,3.896,1.06024,0.90528,0.43372,0.31914,0.11091,0.06822,0.99895,90.3074722290039,99.31311,8.14551699098807,5.09407287511092,3.06,20.09328404,67.4371256861697,30.089,3.5992027937900124,20.476006910235338,67.71202338437523,61.177326489319874,7.818,18.121176666666667,42.886936666666664,39.2284186405033,0.82101428,14377324797.637,3.8788993950789,47.3451918435789,97.27135,-1.60468696499787,22.5,52.5,1930175.0,9.49485125,10.63105875,82.0078436860573,267670.0,23.39672214042152,73.9497814588281,10.5678997039795,113.78617921092547
124,Gabon,2016,4.121,1.15851,0.72368,0.3494,0.28098,0.09314,0.06244,1.45332,91.3955001831055,99.41509,2.23991296308003,-0.322093396198866,3.06,19.98639321,67.624203487299,29.512,3.5417281228741038,20.44915723165358,67.42593764878553,60.83185150810327,7.616,17.25648888888889,42.71489888888889,34.715610073035094,1.39423977,14014369641.7689,2.09144220829562,44.9195745615957,97.21869,4.95723792430569,22.0,50.1,1979786.0,8.7455875,10.0929125,64.22607539269687,267670.0,23.52251732976168,70.1333810645308,11.738599777221701,114.16765186873079
125,Gabon,2017,4.46500015258789,1.1982102394104,1.1556202173233,0.356578588485718,0.312328577041626,0.0760467872023582,0.0437853783369064,1.32291626930237,95.69449996948245,99.51707,2.8140894207120146,1.6707666683136417,2.41,19.87950238,67.651424526779,21.6535,3.484253451958195,20.422307553071825,67.13985191319584,60.48637652688666,10.434000000000001,16.39180111111111,42.54286111111111,30.2028015055669,1.96746526,15013950984.084,0.495319116004509,47.2904208474087,97.16602999999999,-4.0945067108571,21.5,48.3,2025137.0,7.99632375,9.55476625,46.444307099336434,267670.0,23.64831251910184,75.1035302343124,12.909299850463901,114.5491245265361
126,Georgia,2015,4.297,0.7419,0.38562,0.72926,0.40577,0.38331,0.05547,1.59541,99.9934997558594,99.61905,3.388265878344,3.66362673282615,1.76,19.77261155,49.9908401924286,13.795,3.4267787810422865,20.395457874490067,66.85376617760615,60.140901545670054,13.252,15.527113333333334,42.370823333333334,25.6899929380987,2.54069075,13993546747.7492,2.88031881486216,13.9719102407417,97.11337,-1.15910301718696,7.9,12.1,3717100.0,7.24706,9.01662,28.662538805976,69700.0,23.774107708442,107.008183481109,14.0799999237061,114.93059718434142
127,Georgia,2016,4.252,0.83792,0.19249,0.64035,0.32461,0.3188,0.06786,1.87031,100.0,99.6259199999999,1.68958564014578,1.62943531927671,1.76,20.88756607,50.7798447242865,13.499,3.369304110126378,20.368608195908312,66.56768044201645,59.79542656445344,13.228,14.662425555555556,42.19878555555555,25.689678597324,6.379304723333333,14378016729.1587,2.84897337602513,17.0061037924404,97.06071,4.20124742410212,7.2,11.4,3719300.0,7.44399,8.82638,23.84377676990973,69700.0,23.4709470613726,102.92960091532,13.9700002670288,115.31206984214674
128,Georgia,2017,4.28599977493286,0.950612664222717,0.57061493396759,0.649546980857849,0.309410035610199,0.251666635274887,0.0540088154375553,1.50013780593872,100.0,99.26132,2.2736821058458148,1.800307288091745,3.135599644856735,24.02816549,51.6220310692475,11.249500000000001,3.3118294392104692,20.341758517326554,66.28159470642677,59.44995158323684,12.264,13.797737777777778,42.02674777777778,24.7633751956788,10.217918696666667,15081338092.2875,4.83323052690004,20.4238912747463,97.00805,3.0321562214213,6.7,10.8,3717100.0,7.39342,9.01533,19.025014733843467,69700.0,23.7572086722193,112.514219317545,13.9300003051758,115.69354249995206
129,Germany,2015,6.75,1.32792,1.29937,0.89186,0.61477,0.21843,0.28214,2.11569,100.0,99.81046,2.85777857154585,1.97117925690678,4.51119928971347,27.16876491,52.0596259289746,9.0,3.2543547682945606,20.3149088387448,65.99550897083708,59.10447660202023,11.3,12.93305,41.85471,27.9091551262465,14.05653267,3375611100742.22,1.74320539365993,27.1423455390732,96.95539,1.92393338321575,2.3,3.9,81686611.0,12.13371,12.22305,14.2062526977772,357408.984375,11.3681599395463,85.755786637754,4.62419986724854,116.07501515775738
130,Germany,2016,6.994,1.44787,1.09774,0.81487,0.53466,0.28551,0.30452,2.50931,100.0,99.78186,2.27376306617244,1.45151343117149,4.51119928971347,27.13333408,52.3439752792884,9.3,3.196880097378652,20.28805916016304,65.70942323524739,58.75900162080362,11.2,17.042254444444445,38.635887777777775,27.8575086274073,17.895146643333334,3477796274496.8,1.94362542781317,27.169097183569,96.90272999999999,2.14104736141039,2.2,3.8,82348669.0,12.01502,12.14626,23.275099903208933,357580.0,11.2420603998028,84.2672667419411,4.1217999458313,116.4564878155627
131,Germany,2017,6.95100021362305,1.48792338371277,1.47252035140991,0.798950731754303,0.562511384487152,0.276731938123703,0.336269170045853,2.01576995849609,87.85763931274414,94.94771499999999,4.389909817277925,2.781278159650545,5.21140438611123,22.32313858,52.737438331532,20.4285,3.1394054264627433,20.261209481581286,65.42333749965769,58.41352663958701,9.757,21.15145888888889,35.41706555555555,32.690064444892116,21.733760616666665,3677439129776.6,2.2228247553612,27.3553250494124,96.85007,2.96885653210815,2.2,3.7,82695000.0,14.31378,21.701065,32.34394710864066,357580.0,13.98128440116416,86.8977277950572,3.74550008773804,116.83796047336801
132,Ghana,2015,4.633,0.54558,0.67954,0.40132,0.42342,0.04355,0.23087,2.30919,75.7152786254883,90.11357,6.50605656838341,4.1110428881296,5.91160948250899,17.51294308,72.9583347232962,31.557,3.0819307555468343,20.234359802999528,65.137251764068,58.06805165837041,8.314,25.260663333333333,32.19824333333333,37.52262026237694,25.57237459,49181854798.2552,2.1782067443939,20.5181578251157,96.79741,3.65958165560349,26.0,54.7,27582821.0,16.61254,31.25587,41.4127943140724,238540.0,16.720508402525518,75.5863939908231,6.80620002746582,117.21943313117333
133,Ghana,2016,4.276,0.63107,0.49353,0.29681,0.40973,0.0326,0.21203,2.2002,79.3,86.70103,3.96354208967047,1.6639637176402,5.91160948250899,16.40658354,72.6081814631455,31.047,3.0244560846309256,20.207510124417773,64.8511660284783,57.722576677153796,8.146,29.369867777777777,28.979421111111108,42.35517607986176,17.576917263333332,55009730600.0307,3.44779299129728,24.1883915490657,96.74475,7.91907393150535,25.1,51.8,28206728.0,16.97562,30.5794,33.331878724759264,238540.0,19.45973240388688,69.3576702283933,12.83650016784668,117.60090578897865
134,Ghana,2017,4.11999988555908,0.667224824428558,0.873664736747742,0.295637726783752,0.423026293516159,0.0253363698720932,0.256923943758011,1.57786750793457,89.65,85.14467,2.2101938634134806,1.39243294941764,4.5058047412544955,13.194414022,72.1364749251169,19.7735,2.966981413715017,20.180660445836015,64.56508029288861,57.37710169593719,9.673,33.47907222222222,25.76059888888889,47.18773189734658,9.581459936666667,58996776237.7603,8.14344654879852,20.9815375468198,96.69209,9.51616454647204,24.2,49.3,28833629.0,15.63675,27.29644,25.25096313544613,238540.0,22.19895640524824,73.648204604407,18.86680030822754,117.98237844678397
135,Greece,2015,4.857,1.15406,0.92933,0.88213,0.07699,0.01397,0.001,1.80101,100.0,93.57662,0.456845637156491,1.12090218119508,3.1,9.982244504,52.6573038859537,8.5,2.9095067427991084,20.15381076725426,64.27899455729892,57.03162671472059,11.2,37.588276666666665,22.541776666666667,52.0202877148314,1.58600261,195541761243.144,-0.290902296942548,9.87053435723002,96.63942999999999,2.97639524528779,2.7,4.8,10820883.0,8.66634,9.64364999999999,17.170047546133,131960.0,24.9381804066096,63.3936164816987,24.8971004486084,118.3638511045893
136,Greece,2016,5.033,1.24886,0.75473,0.80029,0.05822,0.04127,0.001,2.12944,100.0,92.90618,-1.61776749308889,-1.20773086378186,3.1,10.02243855,52.7588671544303,8.6,2.8520320718831993,20.126961088672502,63.99290882170923,56.686151733503976,11.0,41.69748111111111,19.322954444444445,48.8348791466966,1.7487196333333335,192690813126.86,-0.24431474084669,9.88745894465287,96.58677,8.53492705431343,2.9,5.1,10775971.0,8.4038,9.27444,32.66369562806313,131960.0,26.6970129257819,61.6398690189873,23.5391006469727,118.74532376239462
137,Greece,2017,5.22700023651123,1.28948748111725,1.23941457271576,0.810198903083801,0.0957312509417534,0.04328977689147,0.001,1.74922156333923,95.25314712524414,90.356425,3.0886552413599797,2.20304989311658,3.0078166206898853,11.91557322,52.9303926746366,17.116999999999997,2.7945574009672907,20.100111410090747,63.706823086119535,56.340676752287365,7.9305,45.80668555555555,16.104132222222223,30.3403990774399,1.9114366566666667,200288277129.038,1.35132838862349,10.6512767222338,96.53411,3.53672897382278,3.0,5.3,10760421.0,9.734910000000001,14.840855000000001,48.15734370999327,131960.0,18.4550512996641,67.5162659274226,21.4876003265381,119.12679642019994
138,Guatemala,2015,6.123,0.74553,1.04356,0.64425,0.57733,0.09472,0.27489,2.74255,90.5062942504883,87.80667,7.79507797580885,5.61383065001502,2.91563324137977,13.80870789,68.7450422329077,25.634,2.737082730051382,20.07326173150899,63.42073735052984,55.99520177107076,4.861,49.91589,12.88531,11.8459190081832,2.07415368,63767597193.9175,4.14004435825474,4.63931794164329,96.48145,3.45043698930868,13.8,29.6,16252429.0,11.06602,20.40727,63.6509917919234,108890.0,10.2130896735463,51.3062636948269,2.50620007514954,119.50826907800526
139,Guatemala,2016,6.324,0.83454,0.87119,0.54039,0.50379,0.08701,0.28808,3.19863,91.7792282104492,87.20165,4.47301802681859,2.39369709640881,2.91563324137977,14.60852772,67.3687672995992,25.273,2.6796080591354734,20.046412052927234,63.134651614940154,55.64972678985416,4.833,55.46525,13.31038,11.8411965958655,9.67989173,68663653469.1246,3.09248255769093,4.96691590801648,96.42878999999999,3.55528119727384,13.3,28.6,16582469.0,12.39713,21.74437,67.85679163446173,108890.0,10.393942231726,47.0048783441723,2.8264000415802,119.88974173581057
140,Guatemala,2017,6.4539999961853,0.872001945972443,1.25558519363403,0.540239989757538,0.531310617923737,0.0772232785820961,0.283488392829895,2.89389109611511,61.37119007110595,84.41991,2.6438349548124105,0.41179425171181006,2.94616631167736,17.702623474,65.9612859443714,30.814999999999998,2.6221333882195648,20.019562374345476,62.84856587935046,55.304251808637545,7.2075000000000005,56.4745,13.14359,13.10805795535525,17.28562978,75620095537.5005,2.76033848366622,3.99919805474283,96.37613,2.10787095036058,12.9,27.6,16913503.0,12.859855,30.212453333333336,72.06259147700007,108890.0,11.262758460405175,45.6572306721025,3.047050029039383,120.27121439361589
141,Guinea,2015,3.656,0.17417,0.46475,0.24009,0.37725,0.12139,0.28657,1.99172,30.9631519317627,81.63817,0.814651882806231,-1.57010859298519,2.97669938197495,20.796719228,84.1794945104257,36.357,2.564658717303656,19.99271269576372,62.562480143760766,54.958776827420934,9.582,38.93171,21.85254,14.374919314845,24.89136783,8794202409.5678,3.81494988965694,-5.28562050832527,96.32347,9.98462370059723,25.0,91.7,12091533.0,13.32258,38.68053666666667,76.2683913195384,245860.0,12.13157468908435,72.4427259419684,3.2677000164985652,120.65268705142121
142,Guinea,2016,3.607,0.22415,0.3109,0.18829,0.30953,0.1192,0.29914,2.15604,33.5,78.85643,0.496887407743557,-1.97088732651028,2.97669938197495,23.890814982000002,83.681605928821,35.911,2.5071840463877475,19.965863017181963,62.27639440817107,54.61330184620433,9.261,40.52155,22.6965,15.64178067433475,32.88610627333333,8694360304.56367,10.4541058171845,-0.304932027368772,96.27081,5.56654039181697,24.5,88.7,12395924.0,13.785305000000001,47.14862,76.20299862427579,245860.0,13.000390917763525,110.971585001091,3.4883500039577475,121.03415970922653
143,Guinea,2017,3.50699996948242,0.244549930095673,0.791244685649872,0.194129139184952,0.348587512969971,0.110937617719173,0.264815092086792,1.55231189727783,35.86056327819825,79.35263599999998,2.2683765779491134,0.3613810475242101,2.219175690987475,26.984910736000003,83.1288228710723,30.2285,2.449709375471839,19.939013338600205,61.99030867258138,54.267826864987725,8.957999999999998,40.52155,22.6965,16.9086420338245,40.880844716666665,10472514514.62,10.6043228447496,12.4713620951237,96.21815,2.72665299834813,24.1,85.7,12717176.0,14.24803,43.548028,76.1376059290132,245860.0,13.869207146442701,146.766589620096,3.7089999914169303,121.41563236703185
144,Haiti,2015,4.518,0.26673,0.74302,0.38847,0.24425,0.17175,0.46187,2.24173,38.2211265563965,79.84884199999996,4.03986574815467,2.6936494215587,1.461652,30.07900649,62.2645371063449,24.546,2.3922347045559302,19.91216366001845,61.704222936991684,53.922351883771114,8.655,37.07505142857143,24.896644285714284,18.17550339331425,48.87558316,8724656126.49849,1.21121834315667,1.86241278054215,96.16548999999999,4.47761194029854,29.0,75.0,10711061.0,14.710754999999999,39.947436,76.0722132337506,27750.0,14.738023375121875,70.5516896261956,3.929649978876113,121.79710502483717
145,Haiti,2016,4.028,0.34097,0.29561,0.27494,0.12072,0.14476,0.47958,2.37116,38.6901664733887,80.34504799999993,0.526810696566699,-0.736088562740079,1.461652,30.66426491,61.4206784727666,24.179,2.3347600336400216,19.885313981436692,61.418137201402,53.57687690255451,8.594,33.62855285714286,27.096788571428572,19.442364752804,34.933244806666664,7970649131.23416,1.45270702675018,-1.41247516687032,96.11283,1.50793650793624,28.7,73.4,10847334.0,15.17348,36.346844000000004,67.89394668241444,27750.0,15.60683960380105,73.3418950483363,4.150299966335295,122.17857768264248
146,Haiti,2017,3.6029999256134,0.368610262870789,0.640449821949005,0.277321130037308,0.0303698573261499,0.0998721495270729,0.489203780889511,1.69716763496399,64.33593823669435,80.84125399999992,5.3804208669183,3.8164173325059902,3.895826,25.756268215,60.7002615550386,23.109499999999997,2.277285362724113,19.858464302854937,61.1320514658123,53.2314019213379,6.699999999999999,30.182054285714283,29.296932857142856,20.70922611229375,20.99090645333333,8408150517.97684,1.17327950545634,-8.67422464853935,96.06017,1.09460516028174,28.3,71.7,10981229.0,15.636205,32.746252,59.71568013107827,27750.0,16.475655832480225,75.3270001866243,4.370949953794478,122.5600503404478
147,Honduras,2015,4.788,0.59532,0.95348,0.6951,0.40148,0.06825,0.23027,1.84408,89.98171,81.3374599999999,10.2340310372699,8.36892322775206,6.33,20.84827152,59.7585907315429,22.04,2.2198106918082043,19.83161462427318,60.84596573022261,52.885926940121294,4.806,26.735555714285713,31.497077142857144,21.9760874717835,7.0485681,20979767785.2104,3.84007997093951,8.18709258713846,96.00751,3.94567851598708,10.8,19.6,8960829.0,16.09893,29.14566,51.5374135797421,112490.0,17.3444720611594,107.26440535424,4.59159994125366,122.94152299825312
